Company,Name,Email,Phone,Address,City,State,Postal Code,Country,Customer Group ID,Vat No,CF 1,CF 2,CF 3,CF 4,CF 5,CF 6
CUS/00478,CUS/00478,,,,,,,,,,,,,,,
CUS/00479,CUS/00479,,,,,,,,,,,,,,,
CUS/00480,CUS/00480,,,,,,,,,,,,,,,
CUS/00481,CUS/00481,,,,,,,,,,,,,,,
CUS/00482,CUS/00482,,,,,,,,,,,,,,,
CUS/00483,CUS/00483,,,,,,,,,,,,,,,
CUS/00484,CUS/00484,,,,,,,,,,,,,,,
CUS/00485,CUS/00485,,,,,,,,,,,,,,,
CUS/00486,CUS/00486,,,,,,,,,,,,,,,
CUS/00487,CUS/00487,,,,,,,,,,,,,,,
CUS/00488,CUS/00488,,,,,,,,,,,,,,,
CUS/00489,CUS/00489,,,,,,,,,,,,,,,
CUS/00490,CUS/00490,,,,,,,,,,,,,,,
CUS/00491,CUS/00491,,,,,,,,,,,,,,,
CUS/00492,CUS/00492,,,,,,,,,,,,,,,
CUS/00493,CUS/00493,,,,,,,,,,,,,,,
CUS/00494,CUS/00494,,,,,,,,,,,,,,,
CUS/00495,CUS/00495,,,,,,,,,,,,,,,
CUS/00496,CUS/00496,,,,,,,,,,,,,,,
CUS/00497,CUS/00497,,,,,,,,,,,,,,,
CUS/00498,CUS/00498,,,,,,,,,,,,,,,
CUS/00499,CUS/00499,,,,,,,,,,,,,,,
CUS/00500,CUS/00500,,,,,,,,,,,,,,,
